Train Number,Train Name,Source,Destination,Departure,Arrival,Journey Time (mins),Distance (km),Line/Route,Division,Direction
31733,Sealdah - Krishnanagar Local,Sealdah,Krishnanagar,20:20,22:46,146,100,Main Line,Sealdah,UP
31313,Sealdah - Naihati Local,Sealdah,Naihati,20:22,21:28,66,38,Main Line,Sealdah,UP
32819,Sealdah - Sonarpur Local,Sealdah,Sonarpur,20:22,20:53,31,17,South Line,Sealdah,UP
33031,Sealdah - Baruipur Local,Sealdah,Baruipur,20:22,21:14,52,25,South Line,Sealdah,UP
31821,Sealdah - Shantipur Local,Sealdah,Shantipur,20:24,22:38,134,93,Main Line,Sealdah,UP
32049,Sealdah - Bangaon Local,Sealdah,Bangaon,20:25,22:33,128,77,Bangaon Line,Sealdah,UP
32613,Sealdah - Budge Budge Local,Sealdah,Budge Budge,20:25,21:23,58,26,South Line,Sealdah,UP
32285,Sealdah - Dankuni Local,Sealdah,Dankuni,20:26,21:07,41,22,Chord Link,Sealdah,UP
33409,Sealdah - Canning Local,Sealdah,Canning,20:28,21:39,71,45,South Line,Sealdah,UP
32447,Sealdah - Barrackpore Local,Sealdah,Barrackpore,20:32,21:08,36,22,Main Line,Sealdah,UP
33175,Sealdah - Diamond Harbour Local,Sealdah,Diamond Harbour,20:32,22:08,96,60,South Line,Sealdah,UP
31315,Sealdah - Naihati Local,Sealdah,Naihati,20:33,21:40,67,38,Main Line,Sealdah,UP
33033,Sealdah - Baruipur Local,Sealdah,Baruipur,20:34,21:26,52,25,South Line,Sealdah,UP
31621,Sealdah - Ranaghat Local,Sealdah,Ranaghat,20:35,22:26,111,73,Main Line,Sealdah,UP
32821,Sealdah - Sonarpur Local,Sealdah,Sonarpur,20:35,21:10,35,17,South Line,Sealdah,UP
32163,Sealdah - Hasnabad Local,Sealdah,Hasnabad,20:36,22:46,130,75,Bangaon Line,Sealdah,UP
31461,Sealdah - Kalyani Simanta Local,Sealdah,Kalyani Simanta,20:39,22:00,81,53,Main Line,Sealdah,UP
32051,Sealdah - Bangaon Local,Sealdah,Bangaon,20:39,22:47,128,77,Bangaon Line,Sealdah,UP
32615,Sealdah - Budge Budge Local,Sealdah,Budge Budge,20:41,21:33,52,26,South Line,Sealdah,UP
31897,Sealdah - Gede Local,Sealdah,Gede,20:42,23:28,166,117,Main Line,Sealdah,UP
33511,Sealdah - Lakshmikantapur Local,Sealdah,Lakshmikantapur,20:42,22:18,96,62,South Line,Sealdah,UP
31735,Sealdah - Krishnanagar Local,Sealdah,Krishnanagar,20:43,23:06,143,100,Main Line,Sealdah,UP
33597,Sealdah - Majerhat Local,Sealdah,Majerhat,20:43,21:23,40,15,Circular Railway,Sealdah,UP
31317,Sealdah - Naihati Local,Sealdah,Naihati,20:44,21:45,61,38,Main Line,Sealdah,UP
33257,Sealdah - Kakdwip Local,Sealdah,Kakdwip,20:44,23:00,136,95,South Line,Sealdah,UP
32823,Sealdah - Sonarpur Local,Sealdah,Sonarpur,20:46,21:17,31,17,South Line,Sealdah,UP
33035,Sealdah - Baruipur Local,Sealdah,Baruipur,20:46,21:39,53,25,South Line,Sealdah,UP
32287,Sealdah - Dankuni Local,Sealdah,Dankuni,20:47,21:30,43,22,Chord Link,Sealdah,UP
32449,Sealdah - Barrackpore Local,Sealdah,Barrackpore,20:49,21:28,39,22,Main Line,Sealdah,UP
31623,Sealdah - Ranaghat Local,Sealdah,Ranaghat,20:51,22:46,115,73,Main Line,Sealdah,UP
31823,Sealdah - Shantipur Local,Sealdah,Shantipur,20:52,23:06,134,93,Main Line,Sealdah,UP
33177,Sealdah - Diamond Harbour Local,Sealdah,Diamond Harbour,20:52,22:24,92,60,South Line,Sealdah,UP
32053,Sealdah - Bangaon Local,Sealdah,Bangaon,20:54,23:00,126,77,Bangaon Line,Sealdah,UP
31319,Sealdah - Naihati Local,Sealdah,Naihati,20:55,21:56,61,38,Main Line,Sealdah,UP
32617,Sealdah - Budge Budge Local,Sealdah,Budge Budge,20:55,21:46,51,26,South Line,Sealdah,UP
33411,Sealdah - Canning Local,Sealdah,Canning,20:55,22:12,77,45,South Line,Sealdah,UP
32825,Sealdah - Sonarpur Local,Sealdah,Sonarpur,20:56,21:35,39,17,South Line,Sealdah,UP
33037,Sealdah - Baruipur Local,Sealdah,Baruipur,20:59,21:47,48,25,South Line,Sealdah,UP
33317,Sealdah - Namkhana Local,Sealdah,Namkhana,20:59,23:35,156,109,South Line,Sealdah,UP
31463,Sealdah - Kalyani Simanta Local,Sealdah,Kalyani Simanta,21:01,22:25,84,53,Main Line,Sealdah,UP
31321,Sealdah - Naihati Local,Sealdah,Naihati,21:03,22:09,66,38,Main Line,Sealdah,UP
32165,Sealdah - Hasnabad Local,Sealdah,Hasnabad,21:03,23:16,133,75,Bangaon Line,Sealdah,UP
32451,Sealdah - Barrackpore Local,Sealdah,Barrackpore,21:03,21:46,43,22,Main Line,Sealdah,UP
31625,Sealdah - Ranaghat Local,Sealdah,Ranaghat,21:05,22:58,113,73,Main Line,Sealdah,UP
31737,Sealdah - Krishnanagar Local,Sealdah,Krishnanagar,21:07,23:31,144,100,Main Line,Sealdah,UP
32055,Sealdah - Bangaon Local,Sealdah,Bangaon,21:07,23:14,127,77,Bangaon Line,Sealdah,UP
32827,Sealdah - Sonarpur Local,Sealdah,Sonarpur,21:07,21:43,36,17,South Line,Sealdah,UP
32289,Sealdah - Dankuni Local,Sealdah,Dankuni,21:08,21:55,47,22,Chord Link,Sealdah,UP
33513,Sealdah - Lakshmikantapur Local,Sealdah,Lakshmikantapur,21:08,22:41,93,62,South Line,Sealdah,UP
33039,Sealdah - Baruipur Local,Sealdah,Baruipur,21:09,22:01,52,25,South Line,Sealdah,UP
32619,Sealdah - Budge Budge Local,Sealdah,Budge Budge,21:12,22:07,55,26,South Line,Sealdah,UP
33179,Sealdah - Diamond Harbour Local,Sealdah,Diamond Harbour,21:13,22:44,91,60,South Line,Sealdah,UP
31323,Sealdah - Naihati Local,Sealdah,Naihati,21:14,22:18,64,38,Main Line,Sealdah,UP
33599,Sealdah - Majerhat Local,Sealdah,Majerhat,21:15,21:54,39,15,Circular Railway,Sealdah,UP
31899,Sealdah - Gede Local,Sealdah,Gede,21:18,00:07,169,117,Main Line,Sealdah,UP
32453,Sealdah - Barrackpore Local,Sealdah,Barrackpore,21:20,21:56,36,22,Main Line,Sealdah,UP
32829,Sealdah - Sonarpur Local,Sealdah,Sonarpur,21:20,21:52,32,17,South Line,Sealdah,UP
33259,Sealdah - Kakdwip Local,Sealdah,Kakdwip,21:20,23:37,137,95,South Line,Sealdah,UP
31465,Sealdah - Kalyani Simanta Local,Sealdah,Kalyani Simanta,21:21,22:42,81,53,Main Line,Sealdah,UP
33041,Sealdah - Baruipur Local,Sealdah,Baruipur,21:21,22:13,52,25,South Line,Sealdah,UP
31325,Sealdah - Naihati Local,Sealdah,Naihati,21:22,22:26,64,38,Main Line,Sealdah,UP
31627,Sealdah - Ranaghat Local,Sealdah,Ranaghat,21:22,23:20,118,73,Main Line,Sealdah,UP
31825,Sealdah - Shantipur Local,Sealdah,Shantipur,21:22,23:37,135,93,Main Line,Sealdah,UP
33413,Sealdah - Canning Local,Sealdah,Canning,21:22,22:36,74,45,South Line,Sealdah,UP
32057,Sealdah - Bangaon Local,Sealdah,Bangaon,21:24,23:25,121,77,Bangaon Line,Sealdah,UP
32167,Sealdah - Hasnabad Local,Sealdah,Hasnabad,21:26,23:35,129,75,Bangaon Line,Sealdah,UP
32621,Sealdah - Budge Budge Local,Sealdah,Budge Budge,21:26,22:21,55,26,South Line,Sealdah,UP
32291,Sealdah - Dankuni Local,Sealdah,Dankuni,21:30,22:11,41,22,Chord Link,Sealdah,UP
31327,Sealdah - Naihati Local,Sealdah,Naihati,21:31,22:39,68,38,Main Line,Sealdah,UP
33181,Sealdah - Diamond Harbour Local,Sealdah,Diamond Harbour,21:31,23:04,93,60,South Line,Sealdah,UP
33515,Sealdah - Lakshmikantapur Local,Sealdah,Lakshmikantapur,21:31,23:06,95,62,South Line,Sealdah,UP
33043,Sealdah - Baruipur Local,Sealdah,Baruipur,21:32,22:24,52,25,South Line,Sealdah,UP
32831,Sealdah - Sonarpur Local,Sealdah,Sonarpur,21:33,22:05,32,17,South Line,Sealdah,UP
31739,Sealdah - Krishnanagar Local,Sealdah,Krishnanagar,21:34,00:03,149,100,Main Line,Sealdah,UP
32455,Sealdah - Barrackpore Local,Sealdah,Barrackpore,21:35,22:15,40,22,Main Line,Sealdah,UP
31629,Sealdah - Ranaghat Local,Sealdah,Ranaghat,21:37,23:29,112,73,Main Line,Sealdah,UP
31467,Sealdah - Kalyani Simanta Local,Sealdah,Kalyani Simanta,21:39,23:03,84,53,Main Line,Sealdah,UP
32059,Sealdah - Bangaon Local,Sealdah,Bangaon,21:39,23:46,127,77,Bangaon Line,Sealdah,UP
32623,Sealdah - Budge Budge Local,Sealdah,Budge Budge,21:39,22:38,59,26,South Line,Sealdah,UP
33045,Sealdah - Baruipur Local,Sealdah,Baruipur,21:42,22:31,49,25,South Line,Sealdah,UP
31329,Sealdah - Naihati Local,Sealdah,Naihati,21:43,22:50,67,38,Main Line,Sealdah,UP
33319,Sealdah - Namkhana Local,Sealdah,Namkhana,21:46,00:25,159,109,South Line,Sealdah,UP
33601,Sealdah - Majerhat Local,Sealdah,Majerhat,21:46,22:24,38,15,Circular Railway,Sealdah,UP
32833,Sealdah - Sonarpur Local,Sealdah,Sonarpur,21:47,22:20,33,17,South Line,Sealdah,UP
32457,Sealdah - Barrackpore Local,Sealdah,Barrackpore,21:48,22:24,36,22,Main Line,Sealdah,UP
33183,Sealdah - Diamond Harbour Local,Sealdah,Diamond Harbour,21:49,23:25,96,60,South Line,Sealdah,UP
33415,Sealdah - Canning Local,Sealdah,Canning,21:49,23:08,79,45,South Line,Sealdah,UP
31827,Sealdah - Shantipur Local,Sealdah,Shantipur,21:51,00:07,136,93,Main Line,Sealdah,UP
32169,Sealdah - Hasnabad Local,Sealdah,Hasnabad,21:51,00:04,133,75,Bangaon Line,Sealdah,UP
32293,Sealdah - Dankuni Local,Sealdah,Dankuni,21:51,22:39,48,22,Chord Link,Sealdah,UP
31331,Sealdah - Naihati Local,Sealdah,Naihati,21:52,22:57,65,38,Main Line,Sealdah,UP
31901,Sealdah - Gede Local,Sealdah,Gede,21:52,00:39,167,117,Main Line,Sealdah,UP
32061,Sealdah - Bangaon Local,Sealdah,Bangaon,21:52,00:01,129,77,Bangaon Line,Sealdah,UP
31631,Sealdah - Ranaghat Local,Sealdah,Ranaghat,21:53,23:47,114,73,Main Line,Sealdah,UP
32625,Sealdah - Budge Budge Local,Sealdah,Budge Budge,21:53,22:46,53,26,South Line,Sealdah,UP
33047,Sealdah - Baruipur Local,Sealdah,Baruipur,21:54,22:47,53,25,South Line,Sealdah,UP
31469,Sealdah - Kalyani Simanta Local,Sealdah,Kalyani Simanta,21:57,23:18,81,53,Main Line,Sealdah,UP
31741,Sealdah - Krishnanagar Local,Sealdah,Krishnanagar,21:57,00:21,144,100,Main Line,Sealdah,UP
33261,Sealdah - Kakdwip Local,Sealdah,Kakdwip,21:57,00:19,142,95,South Line,Sealdah,UP
33517,Sealdah - Lakshmikantapur Local,Sealdah,Lakshmikantapur,21:57,23:36,99,62,South Line,Sealdah,UP
31333,Sealdah - Naihati Local,Sealdah,Naihati,22:01,23:05,64,38,Main Line,Sealdah,UP
32835,Sealdah - Sonarpur Local,Sealdah,Sonarpur,22:01,22:33,32,17,South Line,Sealdah,UP
33049,Sealdah - Baruipur Local,Sealdah,Baruipur,22:04,22:55,51,25,South Line,Sealdah,UP
32459,Sealdah - Barrackpore Local,Sealdah,Barrackpore,22:05,22:46,41,22,Main Line,Sealdah,UP
31633,Sealdah - Ranaghat Local,Sealdah,Ranaghat,22:06,00:01,115,73,Main Line,Sealdah,UP
32063,Sealdah - Bangaon Local,Sealdah,Bangaon,22:07,00:08,121,77,Bangaon Line,Sealdah,UP
32627,Sealdah - Budge Budge Local,Sealdah,Budge Budge,22:08,23:06,58,26,South Line,Sealdah,UP
33185,Sealdah - Diamond Harbour Local,Sealdah,Diamond Harbour,22:08,23:46,98,60,South Line,Sealdah,UP
31335,Sealdah - Naihati Local,Sealdah,Naihati,22:12,23:20,68,38,Main Line,Sealdah,UP
33417,Sealdah - Canning Local,Sealdah,Canning,22:12,23:31,79,45,South Line,Sealdah,UP
32295,Sealdah - Dankuni Local,Sealdah,Dankuni,22:13,22:54,41,22,Chord Link,Sealdah,UP
32171,Sealdah - Hasnabad Local,Sealdah,Hasnabad,22:14,00:28,134,75,Bangaon Line,Sealdah,UP
32837,Sealdah - Sonarpur Local,Sealdah,Sonarpur,22:14,22:45,31,17,South Line,Sealdah,UP
31471,Sealdah - Kalyani Simanta Local,Sealdah,Kalyani Simanta,22:16,23:39,83,53,Main Line,Sealdah,UP
33051,Sealdah - Baruipur Local,Sealdah,Baruipur,22:16,23:07,51,25,South Line,Sealdah,UP
33603,Sealdah - Majerhat Local,Sealdah,Majerhat,22:18,23:02,44,15,Circular Railway,Sealdah,UP
32461,Sealdah - Barrackpore Local,Sealdah,Barrackpore,22:19,22:58,39,22,Main Line,Sealdah,UP
31337,Sealdah - Naihati Local,Sealdah,Naihati,22:20,23:22,62,38,Main Line,Sealdah,UP
31635,Sealdah - Ranaghat Local,Sealdah,Ranaghat,22:20,00:11,111,73,Main Line,Sealdah,UP
31743,Sealdah - Krishnanagar Local,Sealdah,Krishnanagar,22:21,00:47,146,100,Main Line,Sealdah,UP
31829,Sealdah - Shantipur Local,Sealdah,Shantipur,22:21,00:32,131,93,Main Line,Sealdah,UP
32065,Sealdah - Bangaon Local,Sealdah,Bangaon,22:21,00:29,128,77,Bangaon Line,Sealdah,UP
33519,Sealdah - Lakshmikantapur Local,Sealdah,Lakshmikantapur,22:22,23:58,96,62,South Line,Sealdah,UP
32629,Sealdah - Budge Budge Local,Sealdah,Budge Budge,22:24,23:23,59,26,South Line,Sealdah,UP
31903,Sealdah - Gede Local,Sealdah,Gede,22:25,01:11,166,117,Main Line,Sealdah,UP
33053,Sealdah - Baruipur Local,Sealdah,Baruipur,22:26,23:16,50,25,South Line,Sealdah,UP
32839,Sealdah - Sonarpur Local,Sealdah,Sonarpur,22:28,23:01,33,17,South Line,Sealdah,UP
33187,Sealdah - Diamond Harbour Local,Sealdah,Diamond Harbour,22:28,00:03,95,60,South Line,Sealdah,UP
33321,Sealdah - Namkhana Local,Sealdah,Namkhana,22:29,01:11,162,109,South Line,Sealdah,UP
33263,Sealdah - Kakdwip Local,Sealdah,Kakdwip,22:30,00:46,136,95,South Line,Sealdah,UP
31339,Sealdah - Naihati Local,Sealdah,Naihati,22:32,23:41,69,38,Main Line,Sealdah,UP
32463,Sealdah - Barrackpore Local,Sealdah,Barrackpore,22:32,23:10,38,22,Main Line,Sealdah,UP
32297,Sealdah - Dankuni Local,Sealdah,Dankuni,22:33,23:18,45,22,Chord Link,Sealdah,UP
32067,Sealdah - Bangaon Local,Sealdah,Bangaon,22:35,00:38,123,77,Bangaon Line,Sealdah,UP
31637,Sealdah - Ranaghat Local,Sealdah,Ranaghat,22:37,00:34,117,73,Main Line,Sealdah,UP
33419,Sealdah - Canning Local,Sealdah,Canning,22:37,23:55,78,45,South Line,Sealdah,UP
31473,Sealdah - Kalyani Simanta Local,Sealdah,Kalyani Simanta,22:38,00:01,83,53,Main Line,Sealdah,UP
32173,Sealdah - Hasnabad Local,Sealdah,Hasnabad,22:38,00:50,132,75,Bangaon Line,Sealdah,UP
33055,Sealdah - Baruipur Local,Sealdah,Baruipur,22:38,23:31,53,25,South Line,Sealdah,UP
31341,Sealdah - Naihati Local,Sealdah,Naihati,22:40,23:42,62,38,Main Line,Sealdah,UP
32631,Sealdah - Budge Budge Local,Sealdah,Budge Budge,22:41,23:33,52,26,South Line,Sealdah,UP
32841,Sealdah - Sonarpur Local,Sealdah,Sonarpur,22:41,23:16,35,17,South Line,Sealdah,UP
31745,Sealdah - Krishnanagar Local,Sealdah,Krishnanagar,22:45,01:06,141,100,Main Line,Sealdah,UP
33605,Sealdah - Majerhat Local,Sealdah,Majerhat,22:46,23:29,43,15,Circular Railway,Sealdah,UP
31343,Sealdah - Naihati Local,Sealdah,Naihati,22:48,23:51,63,38,Main Line,Sealdah,UP
32069,Sealdah - Bangaon Local,Sealdah,Bangaon,22:48,00:52,124,77,Bangaon Line,Sealdah,UP
33521,Sealdah - Lakshmikantapur Local,Sealdah,Lakshmikantapur,22:48,00:23,95,62,South Line,Sealdah,UP
31831,Sealdah - Shantipur Local,Sealdah,Shantipur,22:49,01:06,137,93,Main Line,Sealdah,UP
32465,Sealdah - Barrackpore Local,Sealdah,Barrackpore,22:49,23:26,37,22,Main Line,Sealdah,UP
33057,Sealdah - Baruipur Local,Sealdah,Baruipur,22:50,23:39,49,25,South Line,Sealdah,UP
33189,Sealdah - Diamond Harbour Local,Sealdah,Diamond Harbour,22:50,00:26,96,60,South Line,Sealdah,UP
32843,Sealdah - Sonarpur Local,Sealdah,Sonarpur,22:52,23:28,36,17,South Line,Sealdah,UP
31639,Sealdah - Ranaghat Local,Sealdah,Ranaghat,22:54,00:48,114,73,Main Line,Sealdah,UP
32299,Sealdah - Dankuni Local,Sealdah,Dankuni,22:54,23:38,44,22,Chord Link,Sealdah,UP
32633,Sealdah - Budge Budge Local,Sealdah,Budge Budge,22:54,23:53,59,26,South Line,Sealdah,UP
31345,Sealdah - Naihati Local,Sealdah,Naihati,22:57,00:05,68,38,Main Line,Sealdah,UP
31475,Sealdah - Kalyani Simanta Local,Sealdah,Kalyani Simanta,22:57,00:19,82,53,Main Line,Sealdah,UP
33059,Sealdah - Baruipur Local,Sealdah,Baruipur,23:00,23:50,50,25,South Line,Sealdah,UP
32071,Sealdah - Bangaon Local,Sealdah,Bangaon,23:01,01:07,126,77,Bangaon Line,Sealdah,UP
31905,Sealdah - Gede Local,Sealdah,Gede,23:02,01:48,166,117,Main Line,Sealdah,UP
32845,Sealdah - Sonarpur Local,Sealdah,Sonarpur,23:04,23:40,36,17,South Line,Sealdah,UP
33265,Sealdah - Kakdwip Local,Sealdah,Kakdwip,23:04,01:23,139,95,South Line,Sealdah,UP
33421,Sealdah - Canning Local,Sealdah,Canning,23:04,00:20,76,45,South Line,Sealdah,UP
32175,Sealdah - Hasnabad Local,Sealdah,Hasnabad,23:05,01:14,129,75,Bangaon Line,Sealdah,UP
32467,Sealdah - Barrackpore Local,Sealdah,Barrackpore,23:05,23:43,38,22,Main Line,Sealdah,UP
31641,Sealdah - Ranaghat Local,Sealdah,Ranaghat,23:07,01:05,118,73,Main Line,Sealdah,UP
31347,Sealdah - Naihati Local,Sealdah,Naihati,23:08,00:12,64,38,Main Line,Sealdah,UP
33191,Sealdah - Diamond Harbour Local,Sealdah,Diamond Harbour,23:08,00:41,93,60,South Line,Sealdah,UP
31747,Sealdah - Krishnanagar Local,Sealdah,Krishnanagar,23:09,01:32,143,100,Main Line,Sealdah,UP
32635,Sealdah - Budge Budge Local,Sealdah,Budge Budge,23:09,00:08,59,26,South Line,Sealdah,UP
33061,Sealdah - Baruipur Local,Sealdah,Baruipur,23:11,00:02,51,25,South Line,Sealdah,UP
32301,Sealdah - Dankuni Local,Sealdah,Dankuni,23:12,23:54,42,22,Chord Link,Sealdah,UP
33323,Sealdah - Namkhana Local,Sealdah,Namkhana,23:13,01:52,159,109,South Line,Sealdah,UP
33523,Sealdah - Lakshmikantapur Local,Sealdah,Lakshmikantapur,23:15,00:49,94,62,South Line,Sealdah,UP
32073,Sealdah - Bangaon Local,Sealdah,Bangaon,23:16,01:17,121,77,Bangaon Line,Sealdah,UP
32847,Sealdah - Sonarpur Local,Sealdah,Sonarpur,23:17,23:55,38,17,South Line,Sealdah,UP
33607,Sealdah - Majerhat Local,Sealdah,Majerhat,23:17,23:53,36,15,Circular Railway,Sealdah,UP
31477,Sealdah - Kalyani Simanta Local,Sealdah,Kalyani Simanta,23:18,00:42,84,53,Main Line,Sealdah,UP
31349,Sealdah - Naihati Local,Sealdah,Naihati,23:19,00:20,61,38,Main Line,Sealdah,UP
31643,Sealdah - Ranaghat Local,Sealdah,Ranaghat,23:20,01:13,113,73,Main Line,Sealdah,UP
31833,Sealdah - Shantipur Local,Sealdah,Shantipur,23:20,01:33,133,93,Main Line,Sealdah,UP
32469,Sealdah - Barrackpore Local,Sealdah,Barrackpore,23:20,23:59,39,22,Main Line,Sealdah,UP
32637,Sealdah - Budge Budge Local,Sealdah,Budge Budge,23:24,00:22,58,26,South Line,Sealdah,UP
33063,Sealdah - Baruipur Local,Sealdah,Baruipur,23:24,00:16,52,25,South Line,Sealdah,UP
33193,Sealdah - Diamond Harbour Local,Sealdah,Diamond Harbour,23:28,01:05,97,60,South Line,Sealdah,UP
33423,Sealdah - Canning Local,Sealdah,Canning,23:28,00:42,74,45,South Line,Sealdah,UP
32177,Sealdah - Hasnabad Local,Sealdah,Hasnabad,23:29,01:36,127,75,Bangaon Line,Sealdah,UP
32849,Sealdah - Sonarpur Local,Sealdah,Sonarpur,23:29,00:03,34,17,South Line,Sealdah,UP
31351,Sealdah - Naihati Local,Sealdah,Naihati,23:30,00:37,67,38,Main Line,Sealdah,UP
32075,Sealdah - Bangaon Local,Sealdah,Bangaon,23:32,01:35,123,77,Bangaon Line,Sealdah,UP
31645,Sealdah - Ranaghat Local,Sealdah,Ranaghat,23:33,01:28,115,73,Main Line,Sealdah,UP
31749,Sealdah - Krishnanagar Local,Sealdah,Krishnanagar,23:34,02:03,149,100,Main Line,Sealdah,UP
32303,Sealdah - Dankuni Local,Sealdah,Dankuni,23:34,00:21,47,22,Chord Link,Sealdah,UP
31907,Sealdah - Gede Local,Sealdah,Gede,23:35,02:18,163,117,Main Line,Sealdah,UP
33065,Sealdah - Baruipur Local,Sealdah,Baruipur,23:36,00:23,47,25,South Line,Sealdah,UP
32471,Sealdah - Barrackpore Local,Sealdah,Barrackpore,23:37,00:19,42,22,Main Line,Sealdah,UP
32639,Sealdah - Budge Budge Local,Sealdah,Budge Budge,23:37,00:31,54,26,South Line,Sealdah,UP
33267,Sealdah - Kakdwip Local,Sealdah,Kakdwip,23:37,01:55,138,95,South Line,Sealdah,UP
31353,Sealdah - Naihati Local,Sealdah,Naihati,23:39,00:46,67,38,Main Line,Sealdah,UP
31479,Sealdah - Kalyani Simanta Local,Sealdah,Kalyani Simanta,23:40,01:05,85,53,Main Line,Sealdah,UP
32851,Sealdah - Sonarpur Local,Sealdah,Sonarpur,23:41,00:15,34,17,South Line,Sealdah,UP
33525,Sealdah - Lakshmikantapur Local,Sealdah,Lakshmikantapur,23:41,01:20,99,62,South Line,Sealdah,UP
33195,Sealdah - Diamond Harbour Local,Sealdah,Diamond Harbour,23:46,01:24,98,60,South Line,Sealdah,UP
31355,Sealdah - Naihati Local,Sealdah,Naihati,23:47,00:55,68,38,Main Line,Sealdah,UP
31647,Sealdah - Ranaghat Local,Sealdah,Ranaghat,23:49,01:44,115,73,Main Line,Sealdah,UP
31835,Sealdah - Shantipur Local,Sealdah,Shantipur,23:49,02:08,139,93,Main Line,Sealdah,UP
32077,Sealdah - Bangaon Local,Sealdah,Bangaon,23:49,01:55,126,77,Bangaon Line,Sealdah,UP
33609,Sealdah - Majerhat Local,Sealdah,Majerhat,23:49,00:30,41,15,Circular Railway,Sealdah,UP
33067,Sealdah - Baruipur Local,Sealdah,Baruipur,23:50,00:43,53,25,South Line,Sealdah,UP
32853,Sealdah - Sonarpur Local,Sealdah,Sonarpur,23:51,00:23,32,17,South Line,Sealdah,UP
32179,Sealdah - Hasnabad Local,Sealdah,Hasnabad,23:52,01:58,126,75,Bangaon Line,Sealdah,UP
32305,Sealdah - Dankuni Local,Sealdah,Dankuni,23:52,00:34,42,22,Chord Link,Sealdah,UP
32473,Sealdah - Barrackpore Local,Sealdah,Barrackpore,23:54,00:35,41,22,Main Line,Sealdah,UP
32641,Sealdah - Budge Budge Local,Sealdah,Budge Budge,23:54,00:46,52,26,South Line,Sealdah,UP
33425,Sealdah - Canning Local,Sealdah,Canning,23:54,01:09,75,45,South Line,Sealdah,UP
31102,Shantipur - Sealdah Local,Shantipur,Sealdah,03:00,05:19,139,93,Main Line,Sealdah,DOWN
31104,Shantipur - Sealdah Local,Shantipur,Sealdah,03:29,05:45,136,93,Main Line,Sealdah,DOWN
31106,Shantipur - Sealdah Local,Shantipur,Sealdah,04:01,06:18,137,93,Main Line,Sealdah,DOWN
31108,Shantipur - Sealdah Local,Shantipur,Sealdah,04:29,06:46,137,93,Main Line,Sealdah,DOWN
31110,Shantipur - Sealdah Local,Shantipur,Sealdah,04:57,07:15,138,93,Main Line,Sealdah,DOWN
31112,Shantipur - Sealdah Local,Shantipur,Sealdah,05:25,07:41,136,93,Main Line,Sealdah,DOWN
31114,Shantipur - Sealdah Local,Shantipur,Sealdah,05:53,08:10,137,93,Main Line,Sealdah,DOWN
31116,Shantipur - Sealdah Local,Shantipur,Sealdah,06:25,08:42,137,93,Main Line,Sealdah,DOWN
31118,Shantipur - Sealdah Local,Shantipur,Sealdah,06:57,09:12,135,93,Main Line,Sealdah,DOWN
31120,Shantipur - Sealdah Local,Shantipur,Sealdah,07:28,09:45,137,93,Main Line,Sealdah,DOWN
31122,Shantipur - Sealdah Local,Shantipur,Sealdah,07:56,10:12,136,93,Main Line,Sealdah,DOWN
31124,Shantipur - Sealdah Local,Shantipur,Sealdah,08:24,10:42,138,93,Main Line,Sealdah,DOWN
31126,Shantipur - Sealdah Local,Shantipur,Sealdah,08:53,11:05,132,93,Main Line,Sealdah,DOWN
31128,Shantipur - Sealdah Local,Shantipur,Sealdah,09:23,11:35,132,93,Main Line,Sealdah,DOWN
31130,Shantipur - Sealdah Local,Shantipur,Sealdah,09:54,12:11,137,93,Main Line,Sealdah,DOWN
31132,Shantipur - Sealdah Local,Shantipur,Sealdah,10:23,12:40,137,93,Main Line,Sealdah,DOWN
31134,Shantipur - Sealdah Local,Shantipur,Sealdah,10:55,13:07,132,93,Main Line,Sealdah,DOWN
31136,Shantipur - Sealdah Local,Shantipur,Sealdah,11:27,13:42,135,93,Main Line,Sealdah,DOWN
31138,Shantipur - Sealdah Local,Shantipur,Sealdah,11:58,14:12,134,93,Main Line,Sealdah,DOWN
31140,Shantipur - Sealdah Local,Shantipur,Sealdah,12:28,14:41,133,93,Main Line,Sealdah,DOWN
31142,Shantipur - Sealdah Local,Shantipur,Sealdah,12:58,15:17,139,93,Main Line,Sealdah,DOWN
31144,Shantipur - Sealdah Local,Shantipur,Sealdah,13:26,15:45,139,93,Main Line,Sealdah,DOWN
31146,Shantipur - Sealdah Local,Shantipur,Sealdah,13:54,16:08,134,93,Main Line,Sealdah,DOWN
31148,Shantipur - Sealdah Local,Shantipur,Sealdah,14:26,16:42,136,93,Main Line,Sealdah,DOWN
31150,Shantipur - Sealdah Local,Shantipur,Sealdah,14:56,17:10,134,93,Main Line,Sealdah,DOWN
31152,Shantipur - Sealdah Local,Shantipur,Sealdah,15:25,17:38,133,93,Main Line,Sealdah,DOWN
31154,Shantipur - Sealdah Local,Shantipur,Sealdah,15:53,18:07,134,93,Main Line,Sealdah,DOWN
31156,Shantipur - Sealdah Local,Shantipur,Sealdah,16:23,18:36,133,93,Main Line,Sealdah,DOWN
31158,Shantipur - Sealdah Local,Shantipur,Sealdah,16:52,19:05,133,93,Main Line,Sealdah,DOWN
31160,Shantipur - Sealdah Local,Shantipur,Sealdah,17:20,19:38,138,93,Main Line,Sealdah,DOWN
31162,Shantipur - Sealdah Local,Shantipur,Sealdah,17:51,20:09,138,93,Main Line,Sealdah,DOWN
